image_id,file_name,category,bbox
3385,3385.jpg,0,"[741.0, 136.0, 107.72000122070312, 115.6500015258789]"
3386,3386.jpg,0,"[0.0, 206.0, 629.7490234375, 433.9580078125]"
3387,3387.jpg,0,"[1.0, 0.0, 415.20001220703125, 210.0]"
3387,3387.jpg,0,"[0.0, 172.0, 416.0, 243.63999938964844]"
3388,3388.jpg,0,"[356.0, 375.0, 149.5500030517578, 71.4800033569336]"
3389,3389.jpg,0,"[19.0, 23.0, 617.0, 221.0]"
3390,3390.jpg,2,"[57.0, 93.0, 136.3699951171875, 323.05999755859375]"
3390,3390.jpg,0,"[43.0, 27.0, 348.6700134277344, 127.6500015258789]"
3391,3391.jpg,0,"[53.0, 34.0, 192.24000549316406, 317.6499938964844]"
3391,3391.jpg,0,"[154.0, 240.0, 70.4800033569336, 72.94000244140625]"
3391,3391.jpg,1,"[130.0, 216.0, 110.47000122070312, 49.40999984741211]"
3392,3392.jpg,0,"[54.0, 232.0, 281.0, 48.0]"
3392,3392.jpg,0,"[119.0, 2.0, 275.0, 54.0]"
3392,3392.jpg,0,"[17.0, 135.0, 202.0, 53.0]"
3392,3392.jpg,0,"[38.0, 74.0, 260.0, 61.0]"
3393,3393.jpg,0,"[25.0, 226.0, 664.3200073242188, 313.54400634765625]"
3394,3394.jpg,0,"[0.0, 6.0, 416.0, 396.25]"
3395,3395.jpg,0,"[0.0, 432.0, 682.3590087890625, 531.2000122070312]"
3396,3396.jpg,0,"[96.0, 157.0, 52.0, 201.0]"
3397,3397.jpg,0,"[102.0, 54.0, 98.08999633789062, 80.0]"
3398,3398.jpg,0,"[25.0, 70.0, 382.20001220703125, 247.64999389648438]"
3399,3399.jpg,0,"[150.0, 67.0, 187.35000610351562, 72.16999816894531]"
3399,3399.jpg,0,"[4.0, 90.0, 163.83999633789062, 44.349998474121094]"
3400,3400.jpg,0,"[21.0, 21.0, 442.0, 292.0]"
3401,3401.jpg,2,"[0.0, 48.0, 232.72000122070312, 227.5]"
3401,3401.jpg,0,"[170.0, 116.0, 225.42999267578125, 224.3800048828125]"
3402,3402.jpg,0,"[309.0, 157.0, 60.0, 66.0]"
3403,3403.jpg,0,"[198.0, 114.0, 66.0, 164.0]"
3404,3404.jpg,0,"[695.0, 353.0, 169.27999877929688, 102.05000305175781]"
3405,3405.jpg,0,"[73.0, 37.0, 9.0, 14.0]"
3406,3406.jpg,0,"[52.0, 8.0, 184.0, 319.0]"
3407,3407.jpg,0,"[81.0, 26.0, 850.719970703125, 657.0]"
3408,3408.jpg,0,"[379.0, 373.0, 87.68000030517578, 55.10200119018555]"
3409,3409.jpg,0,"[123.0, 376.0, 353.0, 1120.0]"
3409,3409.jpg,0,"[1002.0, 528.0, 423.0, 759.0]"
3410,3410.jpg,0,"[81.0, 135.0, 373.0, 192.0]"
3411,3411.jpg,0,"[3.0, 26.0, 406.32000732421875, 366.4700012207031]"
3412,3412.jpg,0,"[62.0, 40.0, 152.82000732421875, 127.58000183105469]"
3413,3413.jpg,0,"[33.0, 50.0, 393.0, 212.0]"
3414,3414.jpg,0,"[14.0, 56.0, 374.80999755859375, 299.3800048828125]"
3415,3415.jpg,0,"[10.0, 191.0, 626.0, 108.0]"
3416,3416.jpg,0,"[60.0, 124.0, 160.0, 203.0]"
3417,3417.jpg,0,"[434.0, 109.0, 77.91000366210938, 55.88999938964844]"
3418,3418.jpg,0,"[440.0, 112.0, 72.19000244140625, 51.88999938964844]"
3419,3419.jpg,0,"[0.0, 0.0, 686.3599853515625, 1023.3599853515625]"
3420,3420.jpg,0,"[15.0, 39.0, 401.0799865722656, 377.17999267578125]"
3421,3421.jpg,0,"[0.0, 3.0, 314.0, 445.0]"
3422,3422.jpg,2,"[44.0, 74.0, 250.07000732421875, 330.5899963378906]"
3422,3422.jpg,2,"[0.0, 16.0, 87.77999877929688, 244.7100067138672]"
3422,3422.jpg,0,"[156.0, 105.0, 180.4499969482422, 70.0]"
3423,3423.jpg,0,"[150.0, 239.0, 801.280029296875, 169.00399780273438]"
3423,3423.jpg,0,"[412.0, 123.0, 163.1999969482422, 79.38099670410156]"
3423,3423.jpg,0,"[672.0, 434.0, 129.27999877929688, 77.45999908447266]"
3424,3424.jpg,0,"[18.0, 10.0, 396.0, 410.0]"
3425,3425.jpg,0,"[0.0, 113.0, 141.0, 82.0]"
3426,3426.jpg,0,"[340.0, 294.0, 144.0, 126.22000122070312]"
3427,3427.jpg,2,"[0.0, 0.0, 302.44000244140625, 416.0]"
3427,3427.jpg,0,"[72.0, 32.0, 309.2699890136719, 345.8800048828125]"
3428,3428.jpg,0,"[765.0, 380.0, 223.02000427246094, 151.52999877929688]"
3429,3429.jpg,0,"[0.0, 0.0, 1022.4010009765625, 430.3999938964844]"
3429,3429.jpg,0,"[0.0, 493.0, 1022.4010009765625, 265.6000061035156]"
3430,3430.jpg,0,"[116.0, 0.0, 90.0, 500.0]"
3430,3430.jpg,0,"[250.0, 0.0, 64.0, 500.0]"
3430,3430.jpg,0,"[24.0, 53.0, 65.0, 447.0]"
3431,3431.jpg,0,"[116.0, 118.0, 84.0, 210.0]"
3432,3432.jpg,0,"[135.0, 143.0, 247.0, 73.0]"
3433,3433.jpg,0,"[9.0, 82.0, 471.0, 99.0]"
3433,3433.jpg,0,"[10.0, 183.0, 490.0, 89.0]"
3434,3434.jpg,0,"[0.0, 4.0, 252.82000732421875, 201.75999450683594]"
3434,3434.jpg,0,"[86.0, 108.0, 248.10000610351562, 188.82000732421875]"
3434,3434.jpg,0,"[166.0, 204.0, 248.0800018310547, 194.1199951171875]"
3435,3435.jpg,0,"[415.0, 3.0, 76.0, 146.0]"
3436,3436.jpg,0,"[141.0, 139.0, 359.0, 132.0]"
3437,3437.jpg,0,"[10.0, 11.0, 405.7900085449219, 405.4100036621094]"
3438,3438.jpg,0,"[140.0, 135.0, 312.0, 154.0]"
3439,3439.jpg,0,"[12.0, 0.0, 404.0199890136719, 377.6499938964844]"
3440,3440.jpg,0,"[60.0, 51.0, 115.94999694824219, 71.36000061035156]"
3441,3441.jpg,0,"[403.0, 18.0, 129.47999572753906, 520.0]"
3442,3442.jpg,0,"[430.0, 187.0, 166.1959991455078, 380.01800537109375]"
3443,3443.jpg,0,"[11.0, 44.0, 396.9100036621094, 338.239990234375]"
3444,3444.jpg,0,"[38.0, 103.0, 912.6400146484375, 545.31201171875]"
3445,3445.jpg,0,"[3.0, 108.0, 299.0, 225.0]"
3446,3446.jpg,0,"[52.0, 0.0, 259.8699951171875, 127.2699966430664]"
3447,3447.jpg,0,"[17.0, 114.0, 380.0, 118.0]"
3448,3448.jpg,0,"[107.0, 422.0, 603.52001953125, 378.0]"
3449,3449.jpg,0,"[15.0, 78.0, 428.0, 190.0]"
3450,3450.jpg,0,"[134.0, 462.0, 376.739013671875, 154.24000549316406]"
3450,3450.jpg,0,"[179.0, 593.0, 501.0379943847656, 278.3999938964844]"
3451,3451.jpg,0,"[0.0, 193.0, 172.0, 115.0]"
3452,3452.jpg,0,"[11.0, 61.0, 746.0, 154.0]"
3453,3453.jpg,0,"[159.0, 305.0, 560.0, 94.18499755859375]"
3454,3454.jpg,0,"[0.0, 2.0, 350.0, 337.0]"
3455,3455.jpg,0,"[128.0, 113.0, 268.4100036621094, 131.6699981689453]"
3455,3455.jpg,2,"[25.0, 58.0, 272.6600036621094, 356.1099853515625]"
3455,3455.jpg,2,"[0.0, 141.0, 22.920000076293945, 181.11000061035156]"
3456,3456.jpg,0,"[548.0, 77.0, 282.6000061035156, 1170.0]"
3457,3457.jpg,0,"[405.0, 307.0, 138.39999389648438, 76.87000274658203]"
3458,3458.jpg,0,"[6.0, 58.0, 399.8500061035156, 309.4100036621094]"
3459,3459.jpg,0,"[12.0, 67.0, 479.0, 108.0]"
3460,3460.jpg,0,"[0.0, 75.0, 344.9200134277344, 341.2900085449219]"
3461,3461.jpg,0,"[36.0, 60.0, 134.0, 343.0]"
3462,3462.jpg,0,"[148.0, 235.0, 66.0, 93.0]"
3463,3463.jpg,0,"[709.0, 192.0, 102.56999969482422, 110.25]"
3464,3464.jpg,0,"[229.0, 254.0, 105.1520004272461, 229.06399536132812]"
3465,3465.jpg,0,"[23.0, 44.0, 194.05999755859375, 135.5]"
3466,3466.jpg,0,"[62.0, 504.0, 75.0, 74.0]"
3467,3467.jpg,0,"[19.0, 164.0, 91.0, 138.0]"
3468,3468.jpg,0,"[43.0, 1.0, 457.0, 374.0]"
3469,3469.jpg,0,"[15.0, 531.0, 64.0, 58.0]"
3470,3470.jpg,0,"[44.0, 95.0, 213.0, 242.0]"
3471,3471.jpg,0,"[10.0, 138.0, 449.0, 153.0]"
3472,3472.jpg,0,"[183.0, 12.0, 288.0, 239.0]"
3473,3473.jpg,0,"[115.0, 417.0, 28.0, 38.0]"
3474,3474.jpg,0,"[11.0, 103.0, 377.0799865722656, 292.7799987792969]"
3475,3475.jpg,0,"[81.0, 63.0, 117.0, 307.0]"
3476,3476.jpg,0,"[0.0, 2.0, 415.79998779296875, 414.3299865722656]"
3477,3477.jpg,0,"[12.0, 18.0, 480.0, 376.0]"
3478,3478.jpg,0,"[93.0, 38.0, 467.0, 286.0]"
3479,3479.jpg,0,"[77.0, 181.0, 49.0, 44.0]"
3480,3480.jpg,0,"[12.0, 102.0, 482.0, 143.0]"
3481,3481.jpg,0,"[31.0, 291.0, 266.0, 153.0]"
3482,3482.jpg,0,"[20.0, 11.0, 1028.6300048828125, 375.7099914550781]"
3483,3483.jpg,0,"[1.0, 173.0, 414.69000244140625, 117.77999877929688]"
3484,3484.jpg,0,"[9.0, 127.0, 288.0, 188.0]"
3485,3485.jpg,0,"[155.0, 194.0, 23.0, 42.0]"
3486,3486.jpg,0,"[247.0, 354.0, 739.5, 352.0]"
3487,3487.jpg,0,"[128.0, 243.0, 2305.639892578125, 963.3300170898438]"
3488,3488.jpg,0,"[128.0, 460.0, 16.0, 22.0]"
3489,3489.jpg,0,"[105.0, 510.0, 725.9400024414062, 606.6699829101562]"
3490,3490.jpg,0,"[4.0, 5.0, 642.0, 218.0]"
3491,3491.jpg,0,"[98.0, 39.0, 174.0, 196.0]"
3492,3492.jpg,0,"[60.0, 229.0, 359.927001953125, 96.98899841308594]"
3492,3492.jpg,0,"[392.0, 60.0, 564.4619750976562, 95.66100311279297]"
3493,3493.jpg,0,"[77.0, 422.0, 25.0, 37.0]"
3494,3494.jpg,0,"[62.0, 459.0, 65.0, 52.0]"
3495,3495.jpg,0,"[38.0, 233.0, 166.8800048828125, 262.8599853515625]"
3496,3496.jpg,0,"[744.0, 142.0, 118.29000091552734, 96.22000122070312]"
3497,3497.jpg,0,"[1024.0, 495.0, 85.0, 86.0]"
3498,3498.jpg,0,"[109.0, 411.0, 768.0, 281.6000061035156]"
3498,3498.jpg,0,"[80.0, 114.0, 744.0009765625, 307.20001220703125]"
3499,3499.jpg,0,"[94.0, 61.0, 211.10000610351562, 82.5]"
3500,3500.jpg,0,"[0.0, 253.0, 270.7200012207031, 315.5199890136719]"
3500,3500.jpg,0,"[492.0, 282.0, 162.55999755859375, 271.3599853515625]"
3501,3501.jpg,2,"[51.0, 65.0, 68.1500015258789, 269.4100036621094]"
3501,3501.jpg,2,"[99.0, 69.0, 26.3799991607666, 122.94000244140625]"
3501,3501.jpg,2,"[128.0, 58.0, 33.43000030517578, 109.41000366210938]"
3501,3501.jpg,2,"[170.0, 71.0, 28.719999313354492, 81.76000213623047]"
3501,3501.jpg,2,"[206.0, 56.0, 46.349998474121094, 88.23999786376953]"
3501,3501.jpg,2,"[250.0, 69.0, 38.11000061035156, 100.58999633789062]"
3501,3501.jpg,2,"[270.0, 77.0, 53.650001525878906, 89.41000366210938]"
3501,3501.jpg,2,"[314.0, 70.0, 61.310001373291016, 187.64999389648438]"
3501,3501.jpg,2,"[271.0, 162.0, 73.05999755859375, 188.82000732421875]"
3501,3501.jpg,2,"[226.0, 157.0, 54.58000183105469, 167.05999755859375]"
3501,3501.jpg,2,"[157.0, 157.0, 83.41999816894531, 204.1199951171875]"
3501,3501.jpg,2,"[90.0, 151.0, 73.43000030517578, 184.7100067138672]"
3501,3501.jpg,2,"[168.0, 146.0, 65.7699966430664, 186.47000122070312]"
3501,3501.jpg,0,"[241.0, 160.0, 48.11000061035156, 145.8800048828125]"
3501,3501.jpg,0,"[123.0, 152.0, 37.54999923706055, 170.0]"
3501,3501.jpg,0,"[170.0, 149.0, 61.650001525878906, 180.58999633789062]"
3501,3501.jpg,0,"[244.0, 149.0, 44.58000183105469, 167.05999755859375]"
3501,3501.jpg,0,"[295.0, 175.0, 48.099998474121094, 154.1199951171875]"
3501,3501.jpg,0,"[320.0, 71.0, 47.779998779296875, 85.29000091552734]"
3501,3501.jpg,0,"[194.0, 95.0, 19.889999389648438, 94.12000274658203]"
3501,3501.jpg,0,"[223.0, 81.0, 19.889999389648438, 66.47000122070312]"
3501,3501.jpg,0,"[251.0, 101.0, 18.1200008392334, 55.880001068115234]"
3502,3502.jpg,0,"[0.0, 83.0, 82.0, 195.0]"
3502,3502.jpg,0,"[26.0, 0.0, 162.0, 375.0]"
3502,3502.jpg,0,"[0.0, 177.0, 96.0, 197.0]"
3503,3503.jpg,0,"[15.0, 39.0, 403.0, 323.0]"
3504,3504.jpg,0,"[2.0, 116.0, 548.0, 115.0]"
3505,3505.jpg,0,"[15.0, 136.0, 395.1400146484375, 188.24000549316406]"
3506,3506.jpg,0,"[235.0, 84.0, 48.0, 87.0]"
3507,3507.jpg,0,"[9.0, 82.0, 407.4700012207031, 247.77999877929688]"
3508,3508.jpg,0,"[3.0, 9.0, 409.8500061035156, 208.82000732421875]"
3508,3508.jpg,0,"[0.0, 236.0, 416.0, 135.97999572753906]"
3509,3509.jpg,0,"[6.0, 15.0, 331.0400085449219, 162.94000244140625]"
3509,3509.jpg,0,"[73.0, 212.0, 342.8500061035156, 137.64999389648438]"
3510,3510.jpg,0,"[4.0, 125.0, 312.0, 264.0]"
3511,3511.jpg,0,"[167.0, 57.0, 326.0, 203.0]"
3511,3511.jpg,0,"[54.0, 215.0, 131.0, 117.0]"
3512,3512.jpg,0,"[138.0, 70.0, 128.39999389648438, 46.25]"
3513,3513.jpg,0,"[419.0, 316.0, 128.80999755859375, 87.73999786376953]"
3514,3514.jpg,0,"[97.0, 245.0, 923.4600219726562, 175.0]"
3515,3515.jpg,0,"[83.0, 16.0, 570.0599975585938, 303.6400146484375]"
3516,3516.jpg,0,"[542.0, 28.0, 115.55999755859375, 44.439998626708984]"
3516,3516.jpg,0,"[368.0, 238.0, 246.6699981689453, 164.44000244140625]"
3517,3517.jpg,0,"[250.0, 118.0, 205.0, 45.0]"
3517,3517.jpg,0,"[4.0, 148.0, 224.0, 55.0]"
3517,3517.jpg,0,"[3.0, 188.0, 234.0, 69.0]"
3517,3517.jpg,0,"[256.0, 205.0, 227.0, 37.0]"
3517,3517.jpg,0,"[0.0, 226.0, 243.0, 64.0]"
3517,3517.jpg,0,"[254.0, 244.0, 209.0, 36.0]"
3517,3517.jpg,0,"[248.0, 289.0, 223.0, 28.0]"
3517,3517.jpg,0,"[0.0, 279.0, 246.0, 67.0]"
3517,3517.jpg,0,"[245.0, 43.0, 234.0, 55.0]"
3517,3517.jpg,0,"[0.0, 47.0, 228.0, 84.0]"
3518,3518.jpg,0,"[194.0, 134.0, 279.0, 180.0]"
3519,3519.jpg,0,"[0.0, 182.0, 1023.3599853515625, 427.2460021972656]"
3520,3520.jpg,0,"[2.0, 19.0, 798.0, 354.0]"
3521,3521.jpg,0,"[1.0, 203.0, 46.0, 80.0]"
3521,3521.jpg,0,"[174.0, 230.0, 43.0, 77.0]"
3522,3522.jpg,0,"[172.0, 196.0, 110.0, 120.0]"
3523,3523.jpg,0,"[356.0, 316.0, 77.0, 126.0]"
3524,3524.jpg,0,"[70.0, 20.0, 126.70999908447266, 83.75]"
3525,3525.jpg,0,"[50.0, 0.0, 905.6290283203125, 691.3109741210938]"
3525,3525.jpg,0,"[90.0, 0.0, 627.0250244140625, 346.7699890136719]"
3526,3526.jpg,0,"[175.0, 492.0, 105.27999877929688, 60.68000030517578]"
3527,3527.jpg,0,"[415.0, 297.0, 143.97999572753906, 86.87000274658203]"
3528,3528.jpg,0,"[42.0, 256.0, 961.9099731445312, 316.6700134277344]"
3529,3529.jpg,0,"[158.0, 61.0, 309.0, 167.0]"
3530,3530.jpg,2,"[1.0, 1.0, 318.2099914550781, 387.2200012207031]"
3530,3530.jpg,0,"[0.0, 159.0, 376.8699951171875, 209.44000244140625]"
3531,3531.jpg,0,"[404.0, 140.0, 764.489990234375, 176.6699981689453]"
3532,3532.jpg,0,"[711.0, 172.0, 110.0, 98.2300033569336]"
3533,3533.jpg,0,"[12.0, 71.0, 447.0, 202.0]"
3534,3534.jpg,0,"[62.0, 87.0, 134.0, 320.0]"
3535,3535.jpg,0,"[65.0, 157.0, 546.0, 149.0]"
3535,3535.jpg,0,"[9.0, 289.0, 506.0, 122.0]"
3535,3535.jpg,0,"[0.0, 6.0, 541.0, 167.0]"
3536,3536.jpg,0,"[12.0, 17.0, 623.0, 119.0]"
3537,3537.jpg,0,"[34.0, 78.0, 600.0, 255.0]"
3538,3538.jpg,0,"[0.0, 293.0, 1023.3599853515625, 388.9119873046875]"
3539,3539.jpg,0,"[114.0, 124.0, 25.0, 31.0]"
3540,3540.jpg,0,"[8.0, 13.0, 392.6499938964844, 139.47000122070312]"
3541,3541.jpg,0,"[109.0, 86.0, 388.0, 289.0]"
3542,3542.jpg,0,"[346.0, 158.0, 48.0, 58.0]"
3543,3543.jpg,0,"[207.0, 576.0, 275.3500061035156, 118.19000244140625]"
3544,3544.jpg,0,"[97.0, 213.0, 584.3200073242188, 404.84600830078125]"
3545,3545.jpg,0,"[288.0, 173.0, 736.489013671875, 269.7489929199219]"
3546,3546.jpg,0,"[1.0, 14.0, 414.69000244140625, 387.2200012207031]"
3547,3547.jpg,0,"[67.0, 51.0, 898.8989868164062, 628.594970703125]"
3548,3548.jpg,0,"[322.0, 595.0, 284.25, 104.19999694824219]"
3549,3549.jpg,0,"[130.0, 81.0, 21.0, 11.0]"
3550,3550.jpg,0,"[9.0, 58.0, 407.4700012207031, 336.6700134277344]"
3551,3551.jpg,0,"[2.0, 86.0, 414.1300048828125, 295.0]"
3552,3552.jpg,0,"[20.0, 198.0, 204.0, 85.0]"
3553,3553.jpg,0,"[79.0, 71.0, 14.0, 38.0]"
3554,3554.jpg,0,"[478.0, 0.0, 1720.300048828125, 1413.3299560546875]"
3555,3555.jpg,0,"[71.0, 104.0, 172.0, 154.0]"
3556,3556.jpg,0,"[428.0, 433.0, 102.20999908447266, 66.6500015258789]"
3557,3557.jpg,0,"[323.0, 395.0, 141.92999267578125, 73.19999694824219]"
3558,3558.jpg,0,"[222.0, 314.0, 584.3200073242188, 209.9199981689453]"
3559,3559.jpg,0,"[291.0, 486.0, 21.0, 28.0]"
3560,3560.jpg,0,"[81.0, 149.0, 524.0, 208.0]"
3561,3561.jpg,0,"[0.0, 391.0, 639.0, 202.0]"
3562,3562.jpg,0,"[19.0, 164.0, 387.6400146484375, 165.55999755859375]"
3563,3563.jpg,0,"[37.0, 157.0, 198.0, 112.0]"
3564,3564.jpg,0,"[0.0, 128.0, 995.2630004882812, 194.8280029296875]"
3564,3564.jpg,0,"[0.0, 328.0, 928.7449951171875, 250.21099853515625]"
3565,3565.jpg,0,"[131.0, 218.0, 29.0, 61.0]"
3566,3566.jpg,0,"[61.0, 45.0, 131.27999877929688, 41.81999969482422]"
3567,3567.jpg,0,"[76.0, 107.0, 159.2100067138672, 61.33000183105469]"
3568,3568.jpg,0,"[209.0, 401.0, 814.719970703125, 305.9200134277344]"
3569,3569.jpg,0,"[10.0, 27.0, 579.0, 243.0]"
3570,3570.jpg,0,"[204.0, 439.0, 196.2100067138672, 206.16000366210938]"
3571,3571.jpg,0,"[0.0, 255.0, 966.7559814453125, 302.239990234375]"
3571,3571.jpg,0,"[59.0, 420.0, 819.3809814453125, 347.86700439453125]"
3571,3571.jpg,0,"[131.0, 96.0, 793.8720092773438, 207.82899475097656]"
3572,3572.jpg,0,"[169.0, 267.0, 586.239990234375, 202.46499633789062]"
3573,3573.jpg,0,"[21.0, 168.0, 463.0, 125.0]"
3574,3574.jpg,0,"[117.0, 61.0, 10.0, 10.0]"
3575,3575.jpg,0,"[236.0, 0.0, 446.5769958496094, 1023.3599853515625]"
3576,3576.jpg,0,"[227.0, 583.0, 269.07000732421875, 96.18000030517578]"
3577,3577.jpg,0,"[49.0, 43.0, 161.2899932861328, 122.5]"
3578,3578.jpg,0,"[104.0, 431.0, 582.4000244140625, 224.88999938964844]"
3579,3579.jpg,0,"[7.0, 12.0, 378.0, 237.0]"
3580,3580.jpg,0,"[59.0, 109.0, 924.5330200195312, 523.4609985351562]"
3581,3581.jpg,0,"[747.0, 132.0, 127.72000122070312, 116.22000122070312]"
3582,3582.jpg,0,"[403.0, 407.0, 125.9000015258789, 102.66000366210938]"
3583,3583.jpg,0,"[10.0, 21.0, 373.55999755859375, 368.75]"
3584,3584.jpg,0,"[7.0, 14.0, 305.0, 418.0]"
3585,3585.jpg,0,"[6.0, 60.0, 485.0, 172.0]"
3585,3585.jpg,0,"[146.0, 136.0, 351.0, 197.0]"
3586,3586.jpg,0,"[163.0, 124.0, 224.0, 121.64299774169922]"
3586,3586.jpg,0,"[145.0, 113.0, 261.1199951171875, 540.3510131835938]"
3587,3587.jpg,0,"[111.0, 70.0, 30.0, 64.0]"
3588,3588.jpg,0,"[0.0, 64.0, 598.0, 302.0]"
3589,3589.jpg,0,"[33.0, 140.0, 111.0, 278.0]"
3589,3589.jpg,0,"[168.0, 68.0, 92.0, 246.0]"
3590,3590.jpg,0,"[97.0, 186.0, 214.0, 249.0]"
3590,3590.jpg,0,"[198.0, 299.0, 85.0, 93.0]"
3591,3591.jpg,0,"[374.0, 359.0, 163.91000366210938, 96.33999633789062]"
3592,3592.jpg,0,"[201.0, 16.0, 284.0, 281.0]"
3593,3593.jpg,0,"[46.0, 73.0, 489.0, 118.0]"
3594,3594.jpg,0,"[19.0, 35.0, 243.66000366210938, 111.44999694824219]"
3595,3595.jpg,0,"[71.0, 56.0, 143.4199981689453, 169.44000244140625]"
3596,3596.jpg,0,"[4.0, 0.0, 511.0, 241.0]"
3596,3596.jpg,0,"[30.0, 11.0, 597.0, 300.0]"
3596,3596.jpg,0,"[128.0, 78.0, 499.0, 257.0]"
3597,3597.jpg,0,"[98.0, 12.0, 55.0, 145.0]"
3598,3598.jpg,0,"[0.0, 0.0, 300.0, 93.0]"
3599,3599.jpg,0,"[35.0, 121.0, 101.0, 175.0]"
3599,3599.jpg,0,"[3.0, 64.0, 134.0, 226.0]"
3600,3600.jpg,0,"[0.0, 0.0, 1021.8670043945312, 608.0]"
3601,3601.jpg,0,"[77.0, 293.0, 946.5599975585938, 161.4600067138672]"
3601,3601.jpg,0,"[258.0, 154.0, 729.5999755859375, 195.41700744628906]"
3602,3602.jpg,0,"[113.0, 50.0, 194.0, 757.0]"
3603,3603.jpg,0,"[364.0, 169.0, 49.0, 52.0]"
3604,3604.jpg,0,"[51.0, 124.0, 304.0, 146.0]"
3605,3605.jpg,0,"[420.0, 312.0, 132.75999450683594, 85.16000366210938]"
3606,3606.jpg,0,"[7.0, 79.0, 406.8999938964844, 234.7100067138672]"
3607,3607.jpg,2,"[56.0, 119.0, 233.60000610351562, 297.25]"
3607,3607.jpg,0,"[113.0, 180.0, 274.19000244140625, 92.5]"
3608,3608.jpg,0,"[66.0, 53.0, 31.0, 61.0]"
3609,3609.jpg,0,"[87.0, 27.0, 377.0, 241.0]"
3610,3610.jpg,0,"[180.0, 128.0, 81.0, 164.0]"
3611,3611.jpg,0,"[249.0, 399.0, 158.8000030517578, 84.93000030517578]"
3612,3612.jpg,0,"[1031.0, 477.0, 82.0, 99.0]"
3613,3613.jpg,0,"[423.0, 307.0, 116.7699966430664, 80.30000305175781]"
3614,3614.jpg,0,"[10.0, 68.0, 391.05999755859375, 295.0]"
3615,3615.jpg,0,"[125.0, 424.0, 99.7699966430664, 63.5099983215332]"
3616,3616.jpg,0,"[83.0, 31.0, 239.41000366210938, 76.36000061035156]"
3617,3617.jpg,0,"[4.0, 143.0, 634.0, 188.0]"
3618,3618.jpg,0,"[16.0, 133.0, 400.1499938964844, 221.25]"
3619,3619.jpg,0,"[116.0, 94.0, 116.30999755859375, 73.83000183105469]"
3620,3620.jpg,0,"[20.0, 178.0, 366.9100036621094, 105.29000091552734]"
3621,3621.jpg,0,"[214.0, 254.0, 72.0, 49.0]"
3622,3622.jpg,0,"[34.0, 14.0, 234.0, 335.0]"
3623,3623.jpg,0,"[17.0, 209.0, 434.0, 104.0]"
3624,3624.jpg,0,"[374.0, 336.0, 119.62000274658203, 59.72999954223633]"
3625,3625.jpg,0,"[51.0, 23.0, 566.0, 210.0]"
3626,3626.jpg,0,"[520.0, 169.0, 142.0800018310547, 124.18900299072266]"
3627,3627.jpg,0,"[40.0, 240.0, 983.6640014648438, 382.9360046386719]"
3628,3628.jpg,0,"[4.0, 177.0, 62.0, 323.0]"
3628,3628.jpg,0,"[79.0, 180.0, 40.0, 318.0]"
3628,3628.jpg,0,"[185.0, 193.0, 58.0, 305.0]"
3628,3628.jpg,0,"[135.0, 198.0, 37.0, 302.0]"
3629,3629.jpg,0,"[28.0, 29.0, 464.0, 335.0]"
3630,3630.jpg,0,"[19.0, 205.0, 397.0299987792969, 131.25]"
3631,3631.jpg,2,"[0.0, 0.0, 252.24000549316406, 416.0]"
3631,3631.jpg,0,"[85.0, 68.0, 232.22000122070312, 214.7100067138672]"
3632,3632.jpg,0,"[25.0, 9.0, 266.0, 479.0]"
3633,3633.jpg,0,"[1025.0, 483.0, 76.0, 86.0]"
3634,3634.jpg,0,"[6.0, 58.0, 408.6700134277344, 192.35000610351562]"
3635,3635.jpg,0,"[0.0, 208.0, 791.0, 294.0]"
3635,3635.jpg,0,"[21.0, 7.0, 750.0, 150.0]"
3636,3636.jpg,0,"[128.0, 82.0, 285.0, 181.0]"
3637,3637.jpg,0,"[575.0, 376.0, 85.94999694824219, 103.20999908447266]"
3638,3638.jpg,0,"[170.0, 64.0, 9.0, 14.0]"
3639,3639.jpg,0,"[41.0, 149.0, 459.0, 226.0]"
3640,3640.jpg,0,"[82.0, 125.0, 133.0, 152.0]"
3641,3641.jpg,0,"[23.0, 17.0, 275.0, 407.0]"
3642,3642.jpg,0,"[0.0, 6.0, 416.0, 405.8800048828125]"
3643,3643.jpg,0,"[5.0, 26.0, 573.6799926757812, 218.4199981689453]"
3643,3643.jpg,0,"[389.0, 50.0, 221.5800018310547, 51.04999923706055]"
3643,3643.jpg,2,"[344.0, 4.0, 161.0500030517578, 109.47000122070312]"
3644,3644.jpg,0,"[101.0, 72.0, 191.72000122070312, 64.16999816894531]"
3645,3645.jpg,0,"[61.0, 42.0, 29.0, 21.0]"
3646,3646.jpg,0,"[136.0, 38.0, 13.0, 15.0]"
3647,3647.jpg,0,"[90.0, 10.0, 550.0, 152.0]"
3648,3648.jpg,0,"[105.0, 0.0, 177.0, 500.0]"
3649,3649.jpg,0,"[104.0, 46.0, 201.8699951171875, 98.08999633789062]"
3650,3650.jpg,0,"[97.0, 104.0, 124.0, 140.0]"
3651,3651.jpg,0,"[149.0, 42.0, 1048.449951171875, 543.3300170898438]"
3652,3652.jpg,2,"[11.0, 0.0, 350.45001220703125, 416.0]"
3652,3652.jpg,0,"[107.0, 0.0, 125.18000030517578, 367.05999755859375]"
3653,3653.jpg,0,"[1016.0, 453.0, 85.0, 101.0]"
3654,3654.jpg,0,"[2.0, 176.0, 317.0, 110.0]"
